"ID","category","rt","response","sound1","sound2"
"1150","HorseNeighing",659.92,3,"04","02"
"1150","HorseNeighing",1193.44,4,"08","04"
"1150","HorseNeighing",3844.525,5,"10","06"
"1150","HorseNeighing",4564.075,2,"09","06"
"1150","HorseNeighing",2554.985,3,"03","06"
"1150","HorseNeighing",2248.27,3,"09","08"
"1150","HorseNeighing",3618.925,6,"03","05"
"1150","HorseNeighing",447.58,1,"10","01"
"1150","HorseNeighing",509.69,2,"04","07"
"1150","HorseNeighing",20898.09,2,"06","10"
"1150","HorseNeighing",5655.09,2,"06","07"
"1150","HorseNeighing",3273.5,2,"06","04"
"1150","HorseNeighing",453.24,3,"04","09"
"1150","HorseNeighing",534.44,5,"01","05"
"1150","HorseNeighing",2031.605,1,"04","06"
"1150","HorseNeighing",713.91,2,"02","01"
"1150","HorseNeighing",727.315,5,"03","10"
"1150","HorseNeighing",579.565,5,"08","02"
"1150","HorseNeighing",551.74,3,"05","10"
"1150","HorseNeighing",578.575,5,"08","09"
"1150","HorseNeighing",504.025,6,"02","04"
"1150","HorseNeighing",744.945,4,"04","01"
"1150","HorseNeighing",2677.195,3,"02","09"
"1150","HorseNeighing",1406.57,6,"10","05"
"1150","HorseNeighing",542.315,3,"01","04"
"1150","HorseNeighing",1383.345,4,"01","02"
"1150","HorseNeighing",3890.275,5,"10","09"
"1150","HorseNeighing",464.335,5,"09","02"
"1150","HorseNeighing",489.68,1,"04","10"
"1150","HorseNeighing",1892.77,4,"06","03"
"1150","HorseNeighing",1489.15,6,"07","05"
"1150","HorseNeighing",4402.81,2,"06","01"
"1150","HorseNeighing",439.475,2,"09","04"
"1150","HorseNeighing",1860.925,1,"07","06"
"1150","HorseNeighing",590.38,5,"07","03"
"1150","HorseNeighing",1075.26,3,"03","09"
"1150","HorseNeighing",538.33,3,"09","01"
"1150","HorseNeighing",572.49,2,"01","06"
"1150","HorseNeighing",618.755,2,"07","10"
"1150","HorseNeighing",574.315,3,"04","05"
"1150","HorseNeighing",619.435,3,"10","07"
"1150","HorseNeighing",750.36,6,"05","08"
"1150","HorseNeighing",1702.125,2,"06","05"
"1150","HorseNeighing",539.19,4,"10","04"
"1149","HorseNeighing",7621.445,7,"07","07"
"1149","HorseNeighing",3396.575,2,"02","06"
"1149","HorseNeighing",3959.25,2,"07","04"
"1149","HorseNeighing",2559.07,2,"10","01"
"1149","HorseNeighing",3082.085,2,"08","05"
"1149","HorseNeighing",1240.89,2,"07","10"
"1149","HorseNeighing",1995.55,1,"05","04"
"1149","HorseNeighing",1195.645,3,"03","02"
"1149","HorseNeighing",741.67,1,"04","01"
"1149","HorseNeighing",941.04,2,"02","10"
"1149","HorseNeighing",1240.095,2,"01","04"
"1149","HorseNeighing",5062.12,2,"07","05"
"1149","HorseNeighing",1732.4,1,"05","08"
"1149","HorseNeighing",2364.755,1,"04","06"
"1149","HorseNeighing",4337.585,2,"06","02"
"1149","HorseNeighing",800.795,2,"01","07"
"1149","HorseNeighing",469.22,2,"02","01"
"1149","HorseNeighing",1269.42,3,"04","02"
"1149","HorseNeighing",919.92,2,"02","07"
"1149","HorseNeighing",1526.775,8,"06","06"
"1149","HorseNeighing",1278.02,1,"07","09"
"1149","HorseNeighing",1509.13,2,"02","04"
"1149","HorseNeighing",698.565,8,"02","02"
"1149","HorseNeighing",740,1,"06","03"
"1149","HorseNeighing",716.885,8,"05","05"
"1149","HorseNeighing",727.305,2,"09","01"
"1149","HorseNeighing",540.315,2,"08","02"
"1149","HorseNeighing",715.775,2,"09","03"
"1149","HorseNeighing",563.59,1,"06","08"
"1149","HorseNeighing",1425.01,1,"05","03"
"1149","HorseNeighing",537.45,8,"08","08"
"1149","HorseNeighing",817.17,1,"09","10"
"1149","HorseNeighing",1282.79,2,"02","03"
"1149","HorseNeighing",423.575,8,"09","09"
"1149","HorseNeighing",648.785,1,"01","08"
"1149","HorseNeighing",577.63,2,"03","05"
"1149","HorseNeighing",788.17,1,"07","06"
"1149","HorseNeighing",732.86,1,"05","07"
"1149","HorseNeighing",567.43,1,"08","07"
"1149","HorseNeighing",1758.365,1,"05","06"
"1149","HorseNeighing",712.825,1,"01","06"
"1149","HorseNeighing",681.93,1,"03","04"
"1149","HorseNeighing",552.125,1,"09","06"
"1149","HorseNeighing",668.475,1,"10","04"
"1149","HorseNeighing",614.25,1,"03","08"
"1149","HorseNeighing",636.685,1,"02","08"
"1149","HorseNeighing",755.6,1,"03","06"
"1149","HorseNeighing",923.57,1,"03","07"
"1149","HorseNeighing",1442.38,1,"05","10"
"1149","HorseNeighing",554.42,2,"06","05"
"1149","HorseNeighing",746.405,1,"10","05"
"1149","HorseNeighing",686.26,1,"09","08"
"1149","HorseNeighing",423.06,1,"09","05"
"1149","HorseNeighing",651.025,8,"10","10"
"1149","HorseNeighing",600.805,1,"01","03"
"1149","HorseNeighing",420.805,1,"08","03"
"1149","HorseNeighing",585.71,1,"08","04"
"1149","HorseNeighing",689.795,2,"03","01"
"1149","HorseNeighing",844.23,1,"04","05"
"1149","HorseNeighing",543.12,1,"10","03"
"1149","HorseNeighing",3106.045,2,"10","06"
"1149","HorseNeighing",642.02,8,"03","03"
"1149","HorseNeighing",546.495,1,"05","01"
"1149","HorseNeighing",1067.165,1,"09","07"
"1149","HorseNeighing",368.83,1,"08","06"
"1149","HorseNeighing",368.035,1,"07","03"
"1149","HorseNeighing",1273.645,2,"08","10"
"1149","HorseNeighing",1579.185,1,"03","09"
"1149","HorseNeighing",415.125,1,"09","02"
"1149","HorseNeighing",1263.06,2,"10","08"
"1149","HorseNeighing",765.4,1,"04","03"
"1149","HorseNeighing",1834.67,3,"02","05"
"1149","HorseNeighing",511.985,2,"01","02"
"1149","HorseNeighing",2246.6,1,"06","10"
"1149","HorseNeighing",501.86,1,"04","10"
"1149","HorseNeighing",536.805,1,"05","02"
"1149","HorseNeighing",632.28,1,"05","09"
"1149","HorseNeighing",594.11,1,"08","09"
"1149","HorseNeighing",383.1,1,"06","04"
"1149","HorseNeighing",357.31,1,"01","09"
"1149","HorseNeighing",623.27,1,"04","09"
"1149","HorseNeighing",417.355,1,"03","10"
"1149","HorseNeighing",971.76,8,"01","01"
"1149","HorseNeighing",471.825,1,"01","10"
"1149","HorseNeighing",826.66,2,"08","01"
"1149","HorseNeighing",742.475,1,"01","05"
"1149","HorseNeighing",1277.305,3,"07","02"
"1149","HorseNeighing",493.455,1,"04","08"
"1149","HorseNeighing",416.68,1,"06","09"
"1149","HorseNeighing",347.225,1,"10","09"
"1149","HorseNeighing",695.1,1,"07","08"
"1149","HorseNeighing",570.805,8,"04","04"
"1149","HorseNeighing",630.01,1,"06","07"
"1149","HorseNeighing",629.88,1,"06","01"
"1149","HorseNeighing",742.81,1,"10","02"
"1149","HorseNeighing",576.275,1,"04","07"
"1149","HorseNeighing",747.67,1,"09","04"
"1149","HorseNeighing",536.87,1,"07","01"
"1149","HorseNeighing",562.16,1,"02","09"
"1149","HorseNeighing",732.29,1,"10","07"
"1151","HorseSnorting",7895.98,2,"03","09"
"1151","HorseSnorting",6937.395,8,"03","03"
"1151","HorseSnorting",1600.465,7,"08","09"
"1151","HorseSnorting",1454.825,8,"07","07"
"1151","HorseSnorting",2323.985,2,"09","03"
"1151","HorseSnorting",2379.805,5,"04","02"
"1151","HorseSnorting",2434.995,3,"10","06"
"1151","HorseSnorting",1611.365,2,"08","07"
"1151","HorseSnorting",1213.27,1,"07","06"
"1151","HorseSnorting",2404.06,4,"09","08"
"1151","HorseSnorting",4371.44,5,"10","09"
"1151","HorseSnorting",2872.15,3,"09","04"
"1151","HorseSnorting",1285.255,4,"04","09"
"1151","HorseSnorting",2333.465,2,"05","04"
"1151","HorseSnorting",1500.035,3,"10","04"
"1151","HorseSnorting",2581.485,5,"10","02"
"1151","HorseSnorting",1203.48,1,"03","06"
"1151","HorseSnorting",843.065,1,"05","01"
"1151","HorseSnorting",1751.77,1,"02","07"
"1151","HorseSnorting",2071.885,8,"09","09"
"1151","HorseSnorting",2657.53,3,"05","06"
"1151","HorseSnorting",1530.015,4,"07","02"
"1151","HorseSnorting",1585.4,2,"02","03"
"1151","HorseSnorting",1926.17,3,"03","07"
"1151","HorseSnorting",2190.96,3,"01","05"
"1151","HorseSnorting",1620.95,1,"02","05"
"1151","HorseSnorting",2314.31,7,"06","08"
"1151","HorseSnorting",1250.875,6,"08","10"
"1151","HorseSnorting",1603.88,1,"10","03"
"1151","HorseSnorting",1949.375,3,"08","05"
"1151","HorseSnorting",1845.32,3,"02","04"
"1151","HorseSnorting",1257.695,3,"02","06"
"1151","HorseSnorting",1866.015,2,"05","10"
"1151","HorseSnorting",2059.925,8,"04","04"
"1151","HorseSnorting",1658.185,1,"09","01"
"1151","HorseSnorting",1906.66,3,"04","03"
"1151","HorseSnorting",2272.035,3,"05","03"
"1151","HorseSnorting",1776.97,7,"07","10"
"1151","HorseSnorting",1937.545,7,"02","10"
"1151","HorseSnorting",1231.02,6,"04","08"
"1151","HorseSnorting",2022.385,2,"06","03"
"1151","HorseSnorting",1231,1,"07","01"
"1151","HorseSnorting",1481.29,2,"07","05"
"1151","HorseSnorting",730.14,2,"04","05"
"1151","HorseSnorting",1538.71,5,"08","06"
"1151","HorseSnorting",1519.24,6,"06","09"
"1151","HorseSnorting",748.305,6,"09","06"
"1151","HorseSnorting",2760.145,5,"07","08"
"1151","HorseSnorting",1461.34,1,"03","01"
"1151","HorseSnorting",2276.39,7,"02","08"
"1151","HorseSnorting",3072.155,6,"06","10"
"1151","HorseSnorting",1613.35,4,"01","06"
"1151","HorseSnorting",1362.695,3,"04","01"
"1151","HorseSnorting",4622.905,3,"10","01"
"1151","HorseSnorting",1532.35,6,"04","07"
"1151","HorseSnorting",1443.84,1,"06","01"
"1151","HorseSnorting",3334.99,5,"07","04"
"1151","HorseSnorting",3163.56,3,"01","09"
"1151","HorseSnorting",2508.4,4,"01","10"
"1151","HorseSnorting",1790.28,2,"08","03"
"1151","HorseSnorting",3780.24,6,"02","09"
"1151","HorseSnorting",2165.85,3,"03","10"
"1151","HorseSnorting",1328.475,2,"10","05"
"1151","HorseSnorting",2094.015,2,"07","03"
"1151","HorseSnorting",2039.795,5,"08","02"
"1151","HorseSnorting",1675.765,7,"07","09"
"1151","HorseSnorting",1421.575,6,"09","10"
"1151","HorseSnorting",1376.425,6,"10","07"
"1151","HorseSnorting",5919.035,7,"06","02"
"1151","HorseSnorting",2285.53,6,"06","07"
"1151","HorseSnorting",1996.045,7,"09","07"
"1151","HorseSnorting",1370.58,8,"05","05"
"1151","HorseSnorting",4392.285,7,"04","10"
"1151","HorseSnorting",5201.725,5,"05","02"
"1151","HorseSnorting",2609.99,2,"03","08"
"1151","HorseSnorting",4767.395,7,"09","02"
"1151","HorseSnorting",4036.78,7,"04","06"
"1151","HorseSnorting",2866.28,3,"02","01"
"1151","HorseSnorting",2453.215,8,"06","06"
"1151","HorseSnorting",3071.455,5,"01","02"
"1151","HorseSnorting",1930.25,2,"03","04"
"1151","HorseSnorting",1583.15,1,"05","07"
"1151","HorseSnorting",2164.63,1,"03","02"
"1151","HorseSnorting",1321.94,2,"08","01"
"1151","HorseSnorting",1920.675,1,"01","07"
"1151","HorseSnorting",1952.57,8,"10","10"
"1151","HorseSnorting",2206.07,7,"10","08"
"1151","HorseSnorting",1369.72,7,"06","04"
"1151","HorseSnorting",2949.165,7,"08","04"
"1151","HorseSnorting",1390.74,8,"02","02"
"1151","HorseSnorting",3252.455,5,"05","08"
"1151","HorseSnorting",2124.385,2,"01","04"
"1151","HorseSnorting",1127.235,2,"09","05"
"1151","HorseSnorting",2181.03,1,"01","08"
"1151","HorseSnorting",1878.09,8,"08","08"
"1151","HorseSnorting",1809.61,1,"06","05"
"1151","HorseSnorting",4354.62,1,"01","03"
"1151","HorseSnorting",2463.18,3,"05","09"
"1151","HorseSnorting",1501.72,8,"01","01"
"1151","HorseSnorting",1611.375,1,"03","05"
"1152","HorseSnorting",6881.95,2,"06","05"
"1152","HorseSnorting",3892.705,1,"06","04"
"1152","HorseSnorting",2612.815,1,"09","03"
"1152","HorseSnorting",13762.93,5,"05","06"
"1152","HorseSnorting",1602.845,1,"09","02"
"1152","HorseSnorting",1678.885,1,"03","06"
"1152","HorseSnorting",3217.59,3,"07","08"
"1152","HorseSnorting",1138.285,8,"03","03"
"1152","HorseSnorting",839.15,1,"07","10"
"1152","HorseSnorting",2295.38,1,"03","08"
"1152","HorseSnorting",2100.895,5,"10","02"
"1152","HorseSnorting",759.635,8,"07","07"
"1152","HorseSnorting",2282.94,2,"06","10"
"1152","HorseSnorting",958.195,1,"08","10"
"1152","HorseSnorting",1691.16,1,"05","08"
"1152","HorseSnorting",3994.715,2,"06","09"
"1152","HorseSnorting",1317.18,1,"05","01"
"1152","HorseSnorting",1173.92,1,"05","03"
"1152","HorseSnorting",1080.22,2,"10","04"
"1152","HorseSnorting",3800.995,1,"09","05"
"1152","HorseSnorting",851.11,1,"07","01"
"1152","HorseSnorting",3839.025,2,"10","07"
"1152","HorseSnorting",1115.72,1,"02","07"
"1152","HorseSnorting",1171.03,3,"01","06"
"1152","HorseSnorting",1035.135,3,"02","04"
"1152","HorseSnorting",717.79,1,"03","05"
"1152","HorseSnorting",906.655,1,"09","01"
"1152","HorseSnorting",814.405,2,"08","06"
"1152","HorseSnorting",803.32,8,"01","01"
"1152","HorseSnorting",1467.575,5,"10","09"
"1152","HorseSnorting",1447.4,8,"10","10"
"1152","HorseSnorting",2526.88,3,"09","10"
"1152","HorseSnorting",680.99,3,"02","10"
"1152","HorseSnorting",1603.975,2,"02","01"
"1152","HorseSnorting",907.095,8,"09","09"
"1152","HorseSnorting",1009.77,1,"05","02"
"1152","HorseSnorting",2126.54,4,"08","04"
"1152","HorseSnorting",968.52,1,"03","04"
"1152","HorseSnorting",1103.995,5,"10","06"
"1152","HorseSnorting",2222.015,3,"03","09"
"1152","HorseSnorting",2916.815,1,"07","02"
"1152","HorseSnorting",1195.975,3,"10","01"
"1152","HorseSnorting",1954.255,8,"05","05"
"1152","HorseSnorting",1769.53,1,"01","07"
"1152","HorseSnorting",3267.275,2,"01","02"
"1152","HorseSnorting",1590.94,2,"01","05"
"1152","HorseSnorting",759.855,1,"01","03"
"1152","HorseSnorting",4501.43,5,"08","09"
"1152","HorseSnorting",593.505,1,"04","10"
"1152","HorseSnorting",2388.95,1,"03","07"
"1152","HorseSnorting",2278.105,4,"04","09"
"1152","HorseSnorting",1786.13,2,"02","05"
"1152","HorseSnorting",2385.315,4,"05","04"
"1152","HorseSnorting",590.365,1,"07","06"
"1152","HorseSnorting",602.37,7,"06","06"
"1152","HorseSnorting",655.165,4,"04","06"
"1152","HorseSnorting",1318.92,2,"10","05"
"1152","HorseSnorting",1193.28,1,"04","02"
"1152","HorseSnorting",1186.45,4,"01","10"
"1152","HorseSnorting",1013.73,3,"09","06"
"1152","HorseSnorting",1065.665,1,"06","07"
"1152","HorseSnorting",2356.435,4,"06","02"
"1152","HorseSnorting",939.915,5,"08","01"
"1152","HorseSnorting",3731.42,6,"05","07"
"1152","HorseSnorting",706.86,1,"08","03"
"1152","HorseSnorting",1926.785,4,"10","08"
"1152","HorseSnorting",528.875,8,"02","02"
"1152","HorseSnorting",1800.465,6,"06","08"
"1152","HorseSnorting",485.3,1,"03","02"
"1152","HorseSnorting",497.71,1,"07","03"
"1152","HorseSnorting",428.265,4,"02","06"
"1152","HorseSnorting",414.5,1,"02","03"
"1152","HorseSnorting",1355.9,5,"02","09"
"1152","HorseSnorting",1041.82,4,"04","01"
"1152","HorseSnorting",2457.76,3,"07","04"
"1152","HorseSnorting",1556.905,5,"02","08"
"1152","HorseSnorting",1099.755,5,"09","08"
"1152","HorseSnorting",786.995,1,"04","03"
"1152","HorseSnorting",1372.845,5,"01","09"
"1152","HorseSnorting",2947.07,5,"04","07"
"1152","HorseSnorting",2145.27,5,"06","01"
"1152","HorseSnorting",793.855,8,"08","08"
"1152","HorseSnorting",2423.87,4,"05","10"
"1152","HorseSnorting",1838.71,3,"09","07"
"1152","HorseSnorting",519.83,1,"03","10"
"1152","HorseSnorting",2072.975,7,"04","04"
"1152","HorseSnorting",2053.96,4,"04","08"
"1152","HorseSnorting",652.745,1,"07","05"
"1152","HorseSnorting",1055.79,5,"09","04"
"1152","HorseSnorting",4316.015,4,"01","08"
"1152","HorseSnorting",1379.04,5,"05","09"
"1152","HorseSnorting",555.12,1,"10","03"
"1152","HorseSnorting",737.865,5,"08","02"
"1152","HorseSnorting",917.775,1,"06","03"
"1152","HorseSnorting",2037.055,2,"08","05"
"1152","HorseSnorting",522.935,1,"03","01"
"1152","HorseSnorting",3137.87,1,"08","07"
"1152","HorseSnorting",1447.03,2,"04","05"
"1152","HorseSnorting",880.695,5,"07","09"
"1152","HorseSnorting",1382.385,7,"01","04"
"1153","HorseSnorting",2495.77,1,"01","05"
"1153","HorseSnorting",1528.94,1,"09","03"
"1153","HorseSnorting",3054.335,1,"04","02"
"1153","HorseSnorting",5077.2,2,"05","02"
"1153","HorseSnorting",2740.07,3,"06","10"
"1153","HorseSnorting",2915.835,5,"06","08"
"1153","HorseSnorting",1208.305,8,"08","08"
"1153","HorseSnorting",1855.475,6,"10","09"
"1153","HorseSnorting",1191.655,1,"05","03"
"1153","HorseSnorting",2702.76,5,"01","04"
"1153","HorseSnorting",2588.32,6,"10","07"
"1153","HorseSnorting",2585.875,3,"04","06"
"1153","HorseSnorting",1702.135,7,"07","09"
"1153","HorseSnorting",1255.395,1,"02","05"
"1153","HorseSnorting",2423.47,3,"07","06"
"1153","HorseSnorting",2063.1,6,"09","02"
"1153","HorseSnorting",3778.665,2,"06","07"
"1153","HorseSnorting",1913.665,3,"08","01"
"1153","HorseSnorting",849.06,1,"07","01"
"1153","HorseSnorting",2221.07,1,"01","07"
"1153","HorseSnorting",5089.555,2,"07","08"
"1153","HorseSnorting",3760.545,6,"02","08"
"1153","HorseSnorting",5320.58,2,"09","01"
"1153","HorseSnorting",1632.195,1,"04","03"
"1153","HorseSnorting",2978.25,2,"03","08"
"1153","HorseSnorting",3613.255,2,"01","09"
"1153","HorseSnorting",3152.085,5,"10","04"
"1153","HorseSnorting",1104.315,1,"03","05"
"1153","HorseSnorting",1524.975,2,"03","04"
"1153","HorseSnorting",1309.075,6,"02","01"
"1153","HorseSnorting",2229.345,6,"06","01"
"1153","HorseSnorting",2359.86,2,"05","07"
"1153","HorseSnorting",889.56,8,"05","05"
"1153","HorseSnorting",2027.1,8,"02","02"
"1153","HorseSnorting",1387.645,8,"07","07"
"1153","HorseSnorting",4115.245,5,"03","06"
"1153","HorseSnorting",4216.045,4,"06","02"
"1153","HorseSnorting",1183.725,1,"10","03"
"1153","HorseSnorting",1885.115,3,"07","02"
"1153","HorseSnorting",1620.585,5,"05","01"
"1153","HorseSnorting",2816.515,4,"02","06"
"1153","HorseSnorting",1207.495,1,"08","05"
"1153","HorseSnorting",3144.685,5,"08","07"
"1153","HorseSnorting",2035.795,7,"04","09"
"1153","HorseSnorting",2981.785,6,"02","07"
"1153","HorseSnorting",3340.61,4,"08","04"
"1153","HorseSnorting",4394.9,5,"01","02"
"1153","HorseSnorting",2198.54,3,"03","10"
"1153","HorseSnorting",1327.98,7,"07","10"
"1153","HorseSnorting",2260.105,7,"09","07"
"1153","HorseSnorting",1915.29,1,"03","09"
"1153","HorseSnorting",1426.27,6,"06","04"
"1153","HorseSnorting",1230.62,5,"05","06"
"1153","HorseSnorting",2512.535,8,"08","09"
"1153","HorseSnorting",1107.725,6,"10","08"
"1153","HorseSnorting",970.59,8,"06","06"
"1153","HorseSnorting",1223.67,7,"08","02"
"1153","HorseSnorting",1620.345,3,"06","03"
"1153","HorseSnorting",2239.08,2,"06","05"
"1153","HorseSnorting",2501.385,3,"03","07"
"1153","HorseSnorting",2730.32,1,"04","01"
"1153","HorseSnorting",1058.945,6,"08","06"
"1153","HorseSnorting",1089.71,3,"03","01"
"1153","HorseSnorting",2133.39,7,"10","02"
"1153","HorseSnorting",1117.78,1,"08","03"
"1153","HorseSnorting",1426.39,8,"09","09"
"1153","HorseSnorting",2682.4,5,"04","10"
"1153","HorseSnorting",1351.475,1,"02","03"
"1153","HorseSnorting",4461.59,5,"05","08"
"1153","HorseSnorting",2598.475,3,"01","08"
"1153","HorseSnorting",2873.64,4,"05","09"
"1153","HorseSnorting",2836.84,7,"06","09"
"1153","HorseSnorting",2766.53,3,"09","06"
"1153","HorseSnorting",1005.82,1,"07","03"
"1153","HorseSnorting",2723.79,5,"04","08"
"1153","HorseSnorting",2355.615,6,"09","04"
"1153","HorseSnorting",1973.245,3,"01","06"
"1153","HorseSnorting",1017.92,1,"01","03"
"1153","HorseSnorting",866.71,1,"04","05"
"1153","HorseSnorting",1048.355,6,"02","04"
"1153","HorseSnorting",1053.54,8,"10","10"
"1153","HorseSnorting",1177.07,7,"04","07"
"1153","HorseSnorting",2207.75,1,"01","10"
"1153","HorseSnorting",1265.985,7,"02","10"
"1153","HorseSnorting",677.435,7,"02","09"
"1153","HorseSnorting",1052.03,3,"10","01"
"1153","HorseSnorting",999.415,2,"07","05"
"1153","HorseSnorting",990.26,6,"07","04"
"1153","HorseSnorting",3614.735,2,"05","04"
"1153","HorseSnorting",2367.44,3,"05","10"
"1153","HorseSnorting",1660.06,5,"10","06"
"1153","HorseSnorting",935.03,8,"03","03"
"1153","HorseSnorting",855.51,8,"04","04"
"1153","HorseSnorting",946.46,3,"09","05"
"1153","HorseSnorting",1770.22,2,"03","02"
"1153","HorseSnorting",2306.405,7,"09","10"
"1153","HorseSnorting",762.205,8,"01","01"
"1153","HorseSnorting",2160.425,7,"09","08"
"1153","HorseSnorting",1835.09,2,"10","05"
"1153","HorseSnorting",15207.79,2,"08","10"
"1154","HorseSnorting",8866.28,2,"09","03"
"1154","HorseSnorting",1726.38,3,"08","10"
"1154","HorseSnorting",2034.295,1,"07","03"
"1154","HorseSnorting",1504.38,1,"05","10"
"1154","HorseSnorting",1909.58,1,"01","02"
"1154","HorseSnorting",1099.19,5,"02","06"
"1154","HorseSnorting",1202.685,2,"03","05"
"1154","HorseSnorting",4353.555,2,"10","06"
"1154","HorseSnorting",2237.08,2,"05","04"
"1154","HorseSnorting",1873.6,6,"08","06"
"1154","HorseSnorting",2944.215,4,"08","04"
"1154","HorseSnorting",1038.715,1,"03","10"
"1154","HorseSnorting",3704.92,3,"02","03"
"1154","HorseSnorting",1689.98,2,"09","05"
"1154","HorseSnorting",654.525,4,"03","06"
"1154","HorseSnorting",600.66,3,"02","04"
"1154","HorseSnorting",947.76,8,"07","07"
"1154","HorseSnorting",1907.835,2,"01","10"
"1154","HorseSnorting",1787.995,4,"01","09"
"1154","HorseSnorting",628.61,2,"07","02"
"1154","HorseSnorting",548.925,1,"07","05"
"1154","HorseSnorting",2845.53,1,"01","08"
"1154","HorseSnorting",417.035,1,"09","01"
"1154","HorseSnorting",585.08,8,"08","08"
"1154","HorseSnorting",600.65,8,"01","01"
"1154","HorseSnorting",650.37,1,"05","02"
"1154","HorseSnorting",1760.62,2,"08","03"
"1154","HorseSnorting",656.55,3,"01","06"
"1154","HorseSnorting",1782.875,4,"07","06"
"1154","HorseSnorting",1673.875,2,"10","03"
"1154","HorseSnorting",1195.41,2,"06","07"
"1154","HorseSnorting",2428.385,7,"02","08"
"1154","HorseSnorting",680.645,6,"07","09"
"1154","HorseSnorting",962.045,3,"04","08"
"1154","HorseSnorting",457.32,8,"09","09"
"1154","HorseSnorting",1090.16,3,"03","04"
"1154","HorseSnorting",498.79,3,"03","07"
"1154","HorseSnorting",1117.2,2,"06","03"
"1154","HorseSnorting",458.645,1,"03","01"
"1154","HorseSnorting",1043.675,4,"10","05"
"1154","HorseSnorting",1588.685,5,"04","09"
"1154","HorseSnorting",1563.21,8,"05","05"
"1154","HorseSnorting",2367.645,3,"08","02"
"1154","HorseSnorting",1010.035,2,"08","09"
"1154","HorseSnorting",1320.495,3,"09","07"
"1154","HorseSnorting",413.985,3,"07","08"
"1154","HorseSnorting",966.445,4,"01","05"
"1154","HorseSnorting",1030.955,7,"06","06"
"1154","HorseSnorting",2134.965,7,"09","02"
"1154","HorseSnorting",928.775,3,"08","07"
"1154","HorseSnorting",1939.855,5,"10","08"
"1154","HorseSnorting",538.715,1,"10","01"
"1154","HorseSnorting",811.37,3,"07","01"
"1154","HorseSnorting",390.69,1,"02","05"
"1154","HorseSnorting",387.77,2,"04","05"
"1154","HorseSnorting",664.335,6,"10","02"
"1154","HorseSnorting",1581.115,4,"04","10"
"1154","HorseSnorting",1604.2,4,"06","10"
"1154","HorseSnorting",4869.585,3,"04","03"
"1154","HorseSnorting",630.655,8,"04","04"
"1154","HorseSnorting",1002.46,5,"09","08"
"1154","HorseSnorting",878.505,2,"02","07"
"1154","HorseSnorting",1350.185,4,"06","02"
"1154","HorseSnorting",1429.32,8,"02","02"
"1154","HorseSnorting",1367.245,2,"03","08"
"1154","HorseSnorting",1116.675,2,"01","04"
"1154","HorseSnorting",416.24,2,"03","02"
"1154","HorseSnorting",753.39,1,"04","01"
"1154","HorseSnorting",774.595,5,"06","04"
"1154","HorseSnorting",821.305,4,"04","02"
"1154","HorseSnorting",1545.16,4,"03","09"
"1154","HorseSnorting",617.26,2,"04","07"
"1154","HorseSnorting",3587.03,2,"05","07"
"1154","HorseSnorting",489.89,1,"08","05"
"1154","HorseSnorting",1616.355,2,"06","09"
"1154","HorseSnorting",2811.645,4,"05","09"
"1154","HorseSnorting",1499.97,3,"09","10"
"1154","HorseSnorting",1110.96,8,"03","03"
"1154","HorseSnorting",667.96,2,"05","06"
"1154","HorseSnorting",753.95,5,"02","09"
"1154","HorseSnorting",1063.79,8,"10","09"
"1154","HorseSnorting",498.235,4,"04","06"
"1154","HorseSnorting",1221.335,6,"06","08"
"1154","HorseSnorting",491.075,4,"09","06"
"1154","HorseSnorting",1316.74,2,"05","08"
"1154","HorseSnorting",388.815,1,"06","01"
"1154","HorseSnorting",479.87,1,"01","03"
"1154","HorseSnorting",690.975,3,"07","04"
"1154","HorseSnorting",1699.525,2,"07","10"
"1154","HorseSnorting",516.495,8,"10","10"
"1154","HorseSnorting",2152.775,3,"10","04"
"1154","HorseSnorting",387.13,1,"08","01"
"1154","HorseSnorting",448.37,1,"05","01"
"1154","HorseSnorting",371.05,1,"02","01"
"1154","HorseSnorting",591.4,3,"06","05"
"1154","HorseSnorting",975.31,2,"01","07"
"1154","HorseSnorting",1899.76,5,"02","10"
"1154","HorseSnorting",2024.27,3,"05","03"
"1154","HorseSnorting",3123.645,3,"10","07"
"1154","HorseSnorting",1332.94,3,"09","04"
"1155","HorseSnorting",8209.21,1,"10","05"
"1155","HorseSnorting",2826.185,8,"01","01"
"1155","HorseSnorting",7010.47,3,"10","01"
"1155","HorseSnorting",7202.57,4,"05","06"
"1155","HorseSnorting",4868.565,2,"01","05"
"1155","HorseSnorting",1723.885,1,"01","08"
"1155","HorseSnorting",1677.075,2,"02","01"
"1155","HorseSnorting",2547.39,7,"02","06"
"1155","HorseSnorting",1408.43,8,"04","04"
"1155","HorseSnorting",2080.565,7,"08","09"
"1155","HorseSnorting",98577.73,4,"08","10"
"1155","HorseSnorting",2732.175,3,"05","04"
"1155","HorseSnorting",1894.11,1,"04","08"
"1155","HorseSnorting",1650.09,8,"03","03"
"1155","HorseSnorting",1878.11,7,"09","08"
"1155","HorseSnorting",2265.835,6,"02","09"
"1155","HorseSnorting",1798.36,5,"09","10"
"1155","HorseSnorting",1368.665,8,"08","08"
"1155","HorseSnorting",2529.285,1,"05","09"
"1155","HorseSnorting",1673.775,3,"08","06"
"1155","HorseSnorting",3266.83,8,"05","05"
"1155","HorseSnorting",884.07,8,"09","09"
